FIPS,ID,area_name,Unemployment_Rate
38069,200838069,"Pierce County, ND",4.3
38071,200838071,"Ramsey County, ND",3.8
38073,200838073,"Ransom County, ND",3.6
38075,200838075,"Renville County, ND",2.6
38077,200838077,"Richland County, ND",3.9
38079,200838079,"Rolette County, ND",9.5
38081,200838081,"Sargent County, ND",4.6
38083,200838083,"Sheridan County, ND",4.2
38085,200838085,"Sioux County, ND",5.3
38087,200838087,"Slope County, ND",1.3
38089,200838089,"Stark County, ND",2.4
38091,200838091,"Steele County, ND",2.1
38093,200838093,"Stutsman County, ND",2.9
38095,200838095,"Towner County, ND",3.2
38097,200838097,"Traill County, ND",3.3
38099,200838099,"Walsh County, ND",4.3
38101,200838101,"Ward County, ND",3
38103,200838103,"Wells County, ND",4.4
38105,200838105,"Williams County, ND",1.7
39000,200839000,Ohio,6.4
39001,200839001,"Adams County, OH",9.3
39003,200839003,"Allen County, OH",7.4
39005,200839005,"Ashland County, OH",7.5
39007,200839007,"Ashtabula County, OH",8
39009,200839009,"Athens County, OH",6.7
39011,200839011,"Auglaize County, OH",5.4
39013,200839013,"Belmont County, OH",6.1
39015,200839015,"Brown County, OH",7.6
39017,200839017,"Butler County, OH",5.9
39019,200839019,"Carroll County, OH",7.6
39021,200839021,"Champaign County, OH",7
39023,200839023,"Clark County, OH",6.7
39025,200839025,"Clermont County, OH",5.9
39027,200839027,"Clinton County, OH",6
39029,200839029,"Columbiana County, OH",7.2
39031,200839031,"Coshocton County, OH",8.6
39033,200839033,"Crawford County, OH",8.7
39035,200839035,"Cuyahoga County, OH",6.2
39037,200839037,"Darke County, OH",6.4
39039,200839039,"Defiance County, OH",7.5
39041,200839041,"Delaware County, OH",4.6
39043,200839043,"Erie County, OH",7.3
39045,200839045,"Fairfield County, OH",5.7
39047,200839047,"Fayette County, OH",5.7
39049,200839049,"Franklin County, OH",5.5
39051,200839051,"Fulton County, OH",8.2
39053,200839053,"Gallia County, OH",6.6
39055,200839055,"Geauga County, OH",5
39057,200839057,"Greene County, OH",6.2
39059,200839059,"Guernsey County, OH",8.6
39061,200839061,"Hamilton County, OH",5.7
39063,200839063,"Hancock County, OH",5.9
39065,200839065,"Hardin County, OH",7.2
39067,200839067,"Harrison County, OH",7.2
39069,200839069,"Henry County, OH",8
39071,200839071,"Highland County, OH",7.4
39073,200839073,"Hocking County, OH",7.6
39075,200839075,"Holmes County, OH",4.9
39077,200839077,"Huron County, OH",9.8
39079,200839079,"Jackson County, OH",8.5
39081,200839081,"Jefferson County, OH",7
39083,200839083,"Knox County, OH",6.4
39085,200839085,"Lake County, OH",5.3
39087,200839087,"Lawrence County, OH",5.5
39089,200839089,"Licking County, OH",6.2
39091,200839091,"Logan County, OH",6
39093,200839093,"Lorain County, OH",6.4
39095,200839095,"Lucas County, OH",8.2
39097,200839097,"Madison County, OH",6.2
39099,200839099,"Mahoning County, OH",7.1
39101,200839101,"Marion County, OH",7
39103,200839103,"Medina County, OH",5.3
39105,200839105,"Meigs County, OH",10
39107,200839107,"Mercer County, OH",4.9
39109,200839109,"Miami County, OH",6.4
39111,200839111,"Monroe County, OH",8.5
39113,200839113,"Montgomery County, OH",7.5
39115,200839115,"Morgan County, OH",10.2
39117,200839117,"Morrow County, OH",7.1
39119,200839119,"Muskingum County, OH",8.7
39121,200839121,"Noble County, OH",8.6
39123,200839123,"Ottawa County, OH",8.8
39125,200839125,"Paulding County, OH",7.1
39127,200839127,"Perry County, OH",8.5
39129,200839129,"Pickaway County, OH",7.1
39131,200839131,"Pike County, OH",10.2
39133,200839133,"Portage County, OH",6.3
39135,200839135,"Preble County, OH",6.9
39137,200839137,"Putnam County, OH",5.8
39139,200839139,"Richland County, OH",7.4
39141,200839141,"Ross County, OH",7.9
39143,200839143,"Sandusky County, OH",7.2
39145,200839145,"Scioto County, OH",8.3
39147,200839147,"Seneca County, OH",7.1
39149,200839149,"Shelby County, OH",6.2
39151,200839151,"Stark County, OH",6.8
39153,200839153,"Summit County, OH",6.1
39155,200839155,"Trumbull County, OH",7.5
39157,200839157,"Tuscarawas County, OH",6.3
39159,200839159,"Union County, OH",5.2
39161,200839161,"Van Wert County, OH",8.5
39163,200839163,"Vinton County, OH",9.2
39165,200839165,"Warren County, OH",5.5
39167,200839167,"Washington County, OH",5.5
39169,200839169,"Wayne County, OH",5.7
39171,200839171,"Williams County, OH",7.7
39173,200839173,"Wood County, OH",6.8
39175,200839175,"Wyandot County, OH",7.9
40000,200840000,Oklahoma,3.7
40001,200840001,"Adair County, OK",4.9
40003,200840003,"Alfalfa County, OK",3.1
40005,200840005,"Atoka County, OK",4.6
40007,200840007,"Beaver County, OK",2.1
40009,200840009,"Beckham County, OK",2.3
40011,200840011,"Blaine County, OK",3.6
40013,200840013,"Bryan County, OK",3.5
40015,200840015,"Caddo County, OK",4.1
40017,200840017,"Canadian County, OK",3.4
40019,200840019,"Carter County, OK",3.2
40021,200840021,"Cherokee County, OK",3.8
40023,200840023,"Choctaw County, OK",5.1
40025,200840025,"Cimarron County, OK",3
40027,200840027,"Cleveland County, OK",3.4
40029,200840029,"Coal County, OK",4.9
40031,200840031,"Comanche County, OK",3.8
40033,200840033,"Cotton County, OK",2.8
40035,200840035,"Craig County, OK",3.8
40037,200840037,"Creek County, OK",4.3
40039,200840039,"Custer County, OK",2.7
40041,200840041,"Delaware County, OK",4.2
40043,200840043,"Dewey County, OK",2.4
40045,200840045,"Ellis County, OK",2.2
40047,200840047,"Garfield County, OK",2.6
40049,200840049,"Garvin County, OK",3
40051,200840051,"Grady County, OK",4
40053,200840053,"Grant County, OK",2.5
40055,200840055,"Greer County, OK",4.4
40057,200840057,"Harmon County, OK",3.4
40059,200840059,"Harper County, OK",2.3
40061,200840061,"Haskell County, OK",3.7
40063,200840063,"Hughes County, OK",5.4
40065,200840065,"Jackson County, OK",3.2
40067,200840067,"Jefferson County, OK",4.3
40069,200840069,"Johnston County, OK",4.3
40071,200840071,"Kay County, OK",3.5
40073,200840073,"Kingfisher County, OK",2.3
40075,200840075,"Kiowa County, OK",3.8
40077,200840077,"Latimer County, OK",4.3
40079,200840079,"Le Flore County, OK",5.2
40081,200840081,"Lincoln County, OK",4
40083,200840083,"Logan County, OK",3.6
40085,200840085,"Love County, OK",2.9
40087,200840087,"McClain County, OK",3.6
40089,200840089,"McCurtain County, OK",6.6
40091,200840091,"McIntosh County, OK",4.8
40093,200840093,"Major County, OK",2.4
40095,200840095,"Marshall County, OK",4
40097,200840097,"Mayes County, OK",4.2
40099,200840099,"Murray County, OK",2.7
40101,200840101,"Muskogee County, OK",4.7
40103,200840103,"Noble County, OK",3.3
40105,200840105,"Nowata County, OK",4.3
40107,200840107,"Okfuskee County, OK",4.2
40109,200840109,"Oklahoma County, OK",3.9
40111,200840111,"Okmulgee County, OK",5.3
40113,200840113,"Osage County, OK",4.2
40115,200840115,"Ottawa County, OK",4.2
40117,200840117,"Pawnee County, OK",4.5
40119,200840119,"Payne County, OK",3.9
40121,200840121,"Pittsburg County, OK",3.2
40123,200840123,"Pontotoc County, OK",3.2
40125,200840125,"Pottawatomie County, OK",3.9
40127,200840127,"Pushmataha County, OK",4.8
40129,200840129,"Roger Mills County, OK",2.3
40131,200840131,"Rogers County, OK",3.5
40133,200840133,"Seminole County, OK",4.5
40135,200840135,"Sequoyah County, OK",5.9
40137,200840137,"Stephens County, OK",3.5
40139,200840139,"Texas County, OK",2.7
40141,200840141,"Tillman County, OK",4.1
40143,200840143,"Tulsa County, OK",3.6
40145,200840145,"Wagoner County, OK",3.6
40147,200840147,"Washington County, OK",3
40149,200840149,"Washita County, OK",2.7
40151,200840151,"Woods County, OK",2.8
40153,200840153,"Woodward County, OK",2.2
41000,200841000,Oregon,6.5
41001,200841001,"Baker County, OR",7.1
41003,200841003,"Benton County, OR",4.7
41005,200841005,"Clackamas County, OR",5.7
41007,200841007,"Clatsop County, OR",5.3
41009,200841009,"Columbia County, OR",7.1
41011,200841011,"Coos County, OR",8.3
41013,200841013,"Crook County, OR",9.9
41015,200841015,"Curry County, OR",8.1
41017,200841017,"Deschutes County, OR",8.2
41019,200841019,"Douglas County, OR",9.9
41021,200841021,"Gilliam County, OR",4.3
41023,200841023,"Grant County, OR",10.6
41025,200841025,"Harney County, OR",9.5
41027,200841027,"Hood River County, OR",5.4
41029,200841029,"Jackson County, OR",7.9
41031,200841031,"Jefferson County, OR",10.1
41033,200841033,"Josephine County, OR",9.2
41035,200841035,"Klamath County, OR",9.2
41037,200841037,"Lake County, OR",8.6
41039,200841039,"Lane County, OR",6.7
41041,200841041,"Lincoln County, OR",6.6
41043,200841043,"Linn County, OR",7.8
41045,200841045,"Malheur County, OR",7.5
41047,200841047,"Marion County, OR",6.6
41049,200841049,"Morrow County, OR",6.4
41051,200841051,"Multnomah County, OR",5.9
41053,200841053,"Polk County, OR",5.6
41055,200841055,"Sherman County, OR",5.9
41057,200841057,"Tillamook County, OR",5.5
41059,200841059,"Umatilla County, OR",6.6
41061,200841061,"Union County, OR",8.1
41063,200841063,"Wallowa County, OR",7.6
41065,200841065,"Wasco County, OR",6.1
41067,200841067,"Washington County, OR",5.3
41069,200841069,"Wheeler County, OR",6
41071,200841071,"Yamhill County, OR",6.5
42000,200842000,Pennsylvania,5.3
42001,200842001,"Adams County, PA",4.3
42003,200842003,"Allegheny County, PA",4.8
42005,200842005,"Armstrong County, PA",5.9
42007,200842007,"Beaver County, PA",5.5
42009,200842009,"Bedford County, PA",6.8
42011,200842011,"Berks County, PA",5.3
42013,200842013,"Blair County, PA",5.2
42015,200842015,"Bradford County, PA",5.3
42017,200842017,"Bucks County, PA",4.7
42019,200842019,"Butler County, PA",4.6
42021,200842021,"Cambria County, PA",6.1
42023,200842023,"Cameron County, PA",9
42025,200842025,"Carbon County, PA",6.7
42027,200842027,"Centre County, PA",4.3
42029,200842029,"Chester County, PA",3.9
42031,200842031,"Clarion County, PA",6.2
42033,200842033,"Clearfield County, PA",6.7
42035,200842035,"Clinton County, PA",6.2
42037,200842037,"Columbia County, PA",5.9
42039,200842039,"Crawford County, PA",5.6
42041,200842041,"Cumberland County, PA",4.2
42043,200842043,"Dauphin County, PA",4.7
42045,200842045,"Delaware County, PA",5
42047,200842047,"Elk County, PA",6
42049,200842049,"Erie County, PA",5.6
42051,200842051,"Fayette County, PA",6.5
42053,200842053,"Forest County, PA",7.7
42055,200842055,"Franklin County, PA",4.3
42057,200842057,"Fulton County, PA",7.2
42059,200842059,"Greene County, PA",5.8
42061,200842061,"Huntingdon County, PA",6.6
42063,200842063,"Indiana County, PA",5.3
42065,200842065,"Jefferson County, PA",5.5
42067,200842067,"Juniata County, PA",5.3
42069,200842069,"Lackawanna County, PA",5.8
42071,200842071,"Lancaster County, PA",4.3
42073,200842073,"Lawrence County, PA",6.2
42075,200842075,"Lebanon County, PA",4.2
42077,200842077,"Lehigh County, PA",5.6
42079,200842079,"Luzerne County, PA",6.2
42081,200842081,"Lycoming County, PA",5.9
42083,200842083,"McKean County, PA",6.1
42085,200842085,"Mercer County, PA",6.7
42087,200842087,"Mifflin County, PA",6.6
42089,200842089,"Monroe County, PA",6
42091,200842091,"Montgomery County, PA",4.3
42093,200842093,"Montour County, PA",4.8
42095,200842095,"Northampton County, PA",5.5
42097,200842097,"Northumberland County, PA",6.5
42099,200842099,"Perry County, PA",5.2
42101,200842101,"Philadelphia County/city, PA",7.1
42103,200842103,"Pike County, PA",6
42105,200842105,"Potter County, PA",7.1
42107,200842107,"Schuylkill County, PA",6.2
42109,200842109,"Snyder County, PA",6.1
42111,200842111,"Somerset County, PA",6.3
42113,200842113,"Sullivan County, PA",5.7
42115,200842115,"Susquehanna County, PA",5.7
42117,200842117,"Tioga County, PA",6.1
42119,200842119,"Union County, PA",6.3
42121,200842121,"Venango County, PA",5.7
42123,200842123,"Warren County, PA",5.2
42125,200842125,"Washington County, PA",5.2
42127,200842127,"Wayne County, PA",5.2
42129,200842129,"Westmoreland County, PA",5.3
42131,200842131,"Wyoming County, PA",6
42133,200842133,"York County, PA",4.7
44000,200844000,Rhode Island,7.8
44001,200844001,"Bristol County, RI",6.8
44003,200844003,"Kent County, RI",7.4
44005,200844005,"Newport County, RI",6.8
44007,200844007,"Providence County, RI",8.4
44009,200844009,"Washington County, RI",6.6
45000,200845000,South Carolina,6.8
45001,200845001,"Abbeville County, SC",8.1
45003,200845003,"Aiken County, SC",5.9
45005,200845005,"Allendale County, SC",16.5
45007,200845007,"Anderson County, SC",6.8
45009,200845009,"Bamberg County, SC",11.3
45011,200845011,"Barnwell County, SC",10.9
45013,200845013,"Beaufort County, SC",5.3
45015,200845015,"Berkeley County, SC",6.1
45017,200845017,"Calhoun County, SC",7.6
45019,200845019,"Charleston County, SC",5.3
45021,200845021,"Cherokee County, SC",9.1
45023,200845023,"Chester County, SC",11.8
45025,200845025,"Chesterfield County, SC",9
45027,200845027,"Clarendon County, SC",9.8
45029,200845029,"Colleton County, SC",8.2
45031,200845031,"Darlington County, SC",8.5
45033,200845033,"Dillon County, SC",10.3
45035,200845035,"Dorchester County, SC",5.7
45037,200845037,"Edgefield County, SC",6.7
45039,200845039,"Fairfield County, SC",10.6
45041,200845041,"Florence County, SC",7
45043,200845043,"Georgetown County, SC",7.4
45045,200845045,"Greenville County, SC",5.5
45047,200845047,"Greenwood County, SC",7.6
45049,200845049,"Hampton County, SC",9
45051,200845051,"Horry County, SC",7.1
45053,200845053,"Jasper County, SC",6
45055,200845055,"Kershaw County, SC",6.6
45057,200845057,"Lancaster County, SC",11.5
45059,200845059,"Laurens County, SC",7.4
45061,200845061,"Lee County, SC",9.3
45063,200845063,"Lexington County, SC",4.9
45065,200845065,"McCormick County, SC",10.8
45067,200845067,"Marion County, SC",13.7
45069,200845069,"Marlboro County, SC",12.5
45071,200845071,"Newberry County, SC",7
45073,200845073,"Oconee County, SC",7.3
45075,200845075,"Orangeburg County, SC",10.1
45077,200845077,"Pickens County, SC",6
45079,200845079,"Richland County, SC",6.1
45081,200845081,"Saluda County, SC",6
45083,200845083,"Spartanburg County, SC",6.8
45085,200845085,"Sumter County, SC",8.3
45087,200845087,"Union County, SC",10.8
45089,200845089,"Williamsburg County, SC",10.4
45091,200845091,"York County, SC",7
46000,200846000,South Dakota,3.1
46003,200846003,"Aurora County, SD",3.1
46005,200846005,"Beadle County, SD",2.5
46007,200846007,"Bennett County, SD",4
46009,200846009,"Bon Homme County, SD",3.4
46011,200846011,"Brookings County, SD",2.4
46013,200846013,"Brown County, SD",2.5
46015,200846015,"Brule County, SD",2.7
46017,200846017,"Buffalo County, SD",10.2
46019,200846019,"Butte County, SD",2.8
46021,200846021,"Campbell County, SD",2.9
46023,200846023,"Charles Mix County, SD",3.5
46025,200846025,"Clark County, SD",3.9
46027,200846027,"Clay County, SD",2.8
46029,200846029,"Codington County, SD",3
46031,200846031,"Corson County, SD",5.1
46033,200846033,"Custer County, SD",2.8
46035,200846035,"Davison County, SD",2.6
46037,200846037,"Day County, SD",4.4
46039,200846039,"Deuel County, SD",3.8
46041,200846041,"Dewey County, SD",9.2
46043,200846043,"Douglas County, SD",2.7
46045,200846045,"Edmunds County, SD",2.8
46047,200846047,"Fall River County, SD",3.4
46049,200846049,"Faulk County, SD",3
46051,200846051,"Grant County, SD",3.6
46053,200846053,"Gregory County, SD",3.4
46055,200846055,"Haakon County, SD",2.6
46057,200846057,"Hamlin County, SD",3.3
46059,200846059,"Hand County, SD",2.6
46061,200846061,"Hanson County, SD",3.1
46063,200846063,"Harding County, SD",2.7
46065,200846065,"Hughes County, SD",2.4
46067,200846067,"Hutchinson County, SD",3.1
46069,200846069,"Hyde County, SD",2.8
46071,200846071,"Jackson County, SD",5.8
46073,200846073,"Jerauld County, SD",2.4
46075,200846075,"Jones County, SD",2.5
46077,200846077,"Kingsbury County, SD",3.3
46079,200846079,"Lake County, SD",3.2
46081,200846081,"Lawrence County, SD",2.9
46083,200846083,"Lincoln County, SD",2.5
46085,200846085,"Lyman County, SD",4.5
46087,200846087,"McCook County, SD",3.5
46089,200846089,"McPherson County, SD",4.2
46091,200846091,"Marshall County, SD",4.4
46093,200846093,"Meade County, SD",3.1
46095,200846095,"Mellette County, SD",4.4
46097,200846097,"Miner County, SD",3.4
46099,200846099,"Minnehaha County, SD",2.8
46101,200846101,"Moody County, SD",4.3
46102,200846102,"Oglala Lakota County, SD",8.4
46103,200846103,"Pennington County, SD",2.9
46105,200846105,"Perkins County, SD",3.1
46107,200846107,"Potter County, SD",3.1
46109,200846109,"Roberts County, SD",4.2
46111,200846111,"Sanborn County, SD",2.7
46115,200846115,"Spink County, SD",3.3
46117,200846117,"Stanley County, SD",2.5
46119,200846119,"Sully County, SD",2.2
46121,200846121,"Todd County, SD",6.4
46123,200846123,"Tripp County, SD",3
46125,200846125,"Turner County, SD",3.3
46127,200846127,"Union County, SD",3.4
46129,200846129,"Walworth County, SD",4.3
46135,200846135,"Yankton County, SD",2.8
46137,200846137,"Ziebach County, SD",5.9
47000,200847000,Tennessee,6.6
47001,200847001,"Anderson County, TN",5.8
47003,200847003,"Bedford County, TN",6.8
47005,200847005,"Benton County, TN",8.7
47007,200847007,"Bledsoe County, TN",8.4
47009,200847009,"Blount County, TN",6.2
47011,200847011,"Bradley County, TN",6.4
47013,200847013,"Campbell County, TN",7.8
47015,200847015,"Cannon County, TN",7.4
47017,200847017,"Carroll County, TN",9.1
47019,200847019,"Carter County, TN",6.6
47021,200847021,"Cheatham County, TN",5.5
47023,200847023,"Chester County, TN",7
47025,200847025,"Claiborne County, TN",7.5
47027,200847027,"Clay County, TN",10.6
47029,200847029,"Cocke County, TN",8.8
47031,200847031,"Coffee County, TN",6.3
47033,200847033,"Crockett County, TN",8.9
47035,200847035,"Cumberland County, TN",7.8
47037,200847037,"Davidson County, TN",5.4
47039,200847039,"Decatur County, TN",8.5
47041,200847041,"DeKalb County, TN",6.7
47043,200847043,"Dickson County, TN",6.9
47045,200847045,"Dyer County, TN",7.5
47047,200847047,"Fayette County, TN",7.4
47049,200847049,"Fentress County, TN",9.4
47051,200847051,"Franklin County, TN",6.7
47053,200847053,"Gibson County, TN",9.5
